"UNITID","OPEID","INSTNM","SCH_DEG","STABBR","CONTROL","TUITFTE","INEXPFTE","PRGMOFR","UGDS","COSTT4_A","GRAD_DEBT_MDN","LO_INC_DEBT_MDN","MD_INC_DEBT_MDN","HI_INC_DEBT_MDN","PELL_DEBT_MDN","MALE_DEBT_MDN","FEMALE_DEBT_MDN","FIRSTGEN_DEBT_MDN","NPT41_PRIV","NPT42_PRIV","NPT43_PRIV","NPT4_048_PRIV","CNTOVER150_1YR","CNTOVER150_3YR","UGDS_WOMEN","UGDS_BLACK","UGDS_HISP","UGDS_ASIAN","UGDS_NHPI","UGDS_2MOR","IRPS_MEN","IRPS_WOMEN","IRPS_WHITE","IRPS_BLACK","IRPS_HISP","IRPS_ASIAN","IRPS_NHPI","IRPS_2MOR","PCTPELL_DCS","FTFTPCTPELL","C100_4","C150_4_WHITE","C150_4_BLACK","C150_4_HISP","C150_4_ASIAN","C150_4_NHPI","C150_4_2MOR","C150_4_PELL","COMP_ORIG_YR4_RT","COMP_ORIG_YR6_RT","COMP_ORIG_YR8_RT","LO_INC_COMP_ORIG_YR4_RT","LO_INC_COMP_ORIG_YR6_RT","LO_INC_COMP_ORIG_YR8_RT","MD_INC_COMP_ORIG_YR4_RT","MD_INC_COMP_ORIG_YR6_RT","MD_INC_COMP_ORIG_YR8_RT","HI_INC_COMP_ORIG_YR4_RT","HI_INC_COMP_ORIG_YR6_RT","HI_INC_COMP_ORIG_YR8_RT","MALE_COMP_ORIG_YR4_RT","MALE_COMP_ORIG_YR6_RT","MALE_COMP_ORIG_YR8_RT","FEMALE_COMP_ORIG_YR4_RT","FEMALE_COMP_ORIG_YR6_RT","FEMALE_COMP_ORIG_YR8_RT","PELL_COMP_ORIG_YR4_RT","PELL_COMP_ORIG_YR6_RT","PELL_COMP_ORIG_YR8_RT","OMAWDP8_FTFT","OMAWDP8_PELL_FTFT","OMAWDP8_FTNFT","OMAWDP8_PELL_FTNFT","OMENRAP8_FTFT","OMENRAP8_PELL_FTFT","OMENRAP8_FTNFT","OMENRAP8_PELL_FTNFT","RET_FT4","COMP_4YR_TRANS_YR4_RT","COMP_4YR_TRANS_YR6_RT","COMP_4YR_TRANS_YR8_RT","LO_INC_COMP_4YR_TRANS_YR4_RT","LO_INC_COMP_4YR_TRANS_YR6_RT","LO_INC_COMP_4YR_TRANS_YR8_RT","MD_INC_COMP_4YR_TRANS_YR4_RT","MD_INC_COMP_4YR_TRANS_YR6_RT","MD_INC_COMP_4YR_TRANS_YR8_RT","HI_INC_COMP_4YR_TRANS_YR4_RT","HI_INC_COMP_4YR_TRANS_YR6_RT","HI_INC_COMP_4YR_TRANS_YR8_RT","MALE_COMP_4YR_TRANS_YR4_RT","MALE_COMP_4YR_TRANS_YR6_RT","MALE_COMP_4YR_TRANS_YR8_RT","FEMALE_COMP_4YR_TRANS_YR4_RT","FEMALE_COMP_4YR_TRANS_YR6_RT","FEMALE_COMP_4YR_TRANS_YR8_RT","PELL_COMP_4YR_TRANS_YR4_RT","PELL_COMP_4YR_TRANS_YR6_RT","PELL_COMP_4YR_TRANS_YR8_RT","FIRSTGEN_COMP_4YR_TRANS_YR4_RT","FIRSTGEN_COMP_4YR_TRANS_YR6_RT","FIRSTGEN_COMP_4YR_TRANS_YR8_RT","year","year_num","Comparator_Type"
209825,322400,"University of Portland",3,"OR",2,14738,8460,,2967,,16375.0,14375.0,14625.0,11625.0,15195.5,11625.0,14125.0,13750.0,,,,,,,0.6259,,,,,,0.5707,0.4293,0.9293,0.0,0.0101,0.0202,,,,,0.5925,,,,,,,,0.689473684,0.650763359,0.638211382,0.604026846,0.603174603,0.611111111,0.697297297,0.677725119,0.632978723,0.737288136,0.652406417,0.662921348,0.605,0.574358974,0.633879781,0.735135135,0.696048632,0.640776699,0.58974359,0.666666667,0.633333333,,,,,,,,,0.8532,0.064912281,0.080152672,0.099593496,,0.095238095,0.079365079,0.081081081,0.08056872,0.106382979,,0.069518717,0.106741573,0.075,0.061538462,0.081967213,0.05945946,0.09118541,0.110032363,0.066666667,0.098360656,0.083333333,,0.094202899,0.108333333,"2007-08",2007,"Regional_Competitor"
209922,321700,"Reed College",3,"OR",2,22733,18461,,1433,,10500.0,7500.0,8850.0,8634.0,8000.0,6625.0,9000.0,8000.0,,,,,,,0.5485,,,,,,0.6443,0.3557,0.8658,0.0268,0.0403,0.0336,,,,,0.5817,,,,,,,,0.704301075,0.689655172,0.732057416,0.775510204,0.603448276,0.696428571,0.7,0.788888889,0.739130435,0.656716418,0.642857143,0.754098361,0.654320988,0.652631579,0.78021978,0.742857143,0.715328467,0.694915254,0.726190476,0.659574468,0.747126437,,,,,,,,,0.9122,,0.064655172,0.105263158,,,,,,0.119565217,,,,,,,,,,,,,,,,"2007-08",2007,"Regional_Peer"
210401,322700,"Willamette University",3,"OR",2,15536,12277,,1808,,15818.5,13625.0,14406.5,12708.0,14500.0,13741.5,13741.0,14375.0,,,,,,,0.5503,,,,,,0.6,0.4,0.84,0.025,0.045,0.05,,,,,0.7248,,,,,,,,0.700980392,0.765957447,0.688311688,0.653846154,0.658227848,0.70212766,0.707792208,0.792899408,0.650406504,0.726666667,0.796875,0.725274725,0.631284916,0.739884393,0.601351351,0.755458515,0.78817734,0.76875,0.664705882,0.71875,0.652173913,,,,,,,,,0.8714,0.066176471,0.079787234,0.087662338,,,,0.084415584,0.100591716,0.105691057,,,,0.067039106,0.086705202,0.101351351,0.065502183,0.073891626,0.075,0.070588235,0.0625,,,,0.157894737,"2007-08",2007,"Willamette"
211291,323800,"Bucknell University",3,"PA",2,24097,14473,,3495,,17125.0,16900.0,17125.0,16498.5,17125.0,16861.0,17044.0,17125.0,,,,,,,0.5093,,,,,,0.6149,0.3851,0.8478,0.0358,0.0179,0.0388,,,,,0.8587,,,,,,,,0.845841785,0.867697595,0.867346939,0.75,0.82,0.854368932,0.854651163,0.877828054,0.86,0.86746988,0.877394636,0.882352941,0.793248945,0.828178694,0.86381323,0.89453125,0.907216495,0.871244635,0.822033898,0.856353591,0.837837838,,,,,,,,,0.9371,0.044624747,0.041237113,0.032653061,,,,,,,0.040160643,0.053639847,,,0.037800687,,,0.04467354,,,,,,,,"2007-08",2007,"Affordability"
218973,345700,"Wofford College",3,"SC",2,12932,9163,,1354,,16825.0,14500.0,14500.0,13549.0,14891.0,12625.0,14437.5,14500.0,,,,,,,0.4808,,,,,,0.6226,0.3774,0.9151,0.0283,0.0094,0.0377,,,,,0.7195,,,,,,,,0.676923077,0.715846995,0.691011236,0.697674419,0.692307692,0.761904762,0.623529412,0.684210526,0.577464789,0.731343284,0.764705882,0.769230769,0.631578947,0.709302326,0.674157303,0.72,0.721649485,0.707865169,0.688888889,0.7,0.712328767,,,,,,,,,0.918,0.056410256,0.081967213,0.101123596,,,,,,,,,,,,,,,,,,,,,,"2007-08",2007,"National_Peer"
221519,353400,"The University of the South",3,"TN",2,20574,13839,,1455,,11080.0,5500.0,9691.0,11000.0,7989.5,9691.0,8448.0,4875.0,,,,,,,0.5313,,,,,,0.6176,0.3824,0.9118,0.0221,0.0147,0.0515,,,,,0.7337,,,,,,,,0.725118483,0.652694611,0.777108434,0.6875,,,0.692307692,0.621621622,0.753424658,0.791666667,,,0.745098039,0.6375,0.7375,0.706422018,0.666666667,0.813953488,0.731707317,0.607594937,0.828571429,,,,,,,,,0.8665,0.056872038,0.101796407,0.102409639,,,,,,,,,,,,,,,,,,,,,,"2007-08",2007,"National_Peer"
233374,374400,"University of Richmond",3,"VA",2,20116,14073,,3287,,12375.0,7812.5,11625.0,11625.0,9000.0,11000.0,10900.0,11772.0,,,,,,,0.523,,,,,,0.6062,0.3938,0.8527,0.0425,0.0283,0.0255,,,,,0.8101,,,,,,,,0.758691207,0.753424658,0.749430524,0.597701149,0.630434783,0.606741573,0.727272727,0.701612903,0.758823529,0.834677419,0.833333333,0.811111111,0.741935484,0.732240437,0.735135135,0.772058824,0.768627451,0.75984252,0.584158416,0.67816092,0.676767677,,,,,,,,,0.9075,0.051124744,0.047945206,0.08428246,,,,,,,0.056451613,0.04954955,0.088888889,0.055299539,,0.086486487,0.047794118,,0.082677165,,,,,,,"2007-08",2007,"Affordability"
235316,377800,"Gonzaga University",3,"WA",2,15477,7773,,4318,,17125.0,15125.0,15693.5,14375.0,16125.0,15053.0,14500.0,15816.0,,,,,,,0.5329,,,,,,0.6415,0.3585,0.8711,0.0056,0.0168,0.0364,,,,,0.632,,,,,,,,0.686967113,0.654651163,0.608955224,0.551351351,0.603864734,0.559808612,0.677777778,0.660869565,0.611538462,0.762295082,0.681818182,0.656716418,0.651428571,0.667546174,0.578014184,0.713375796,0.644490645,0.631443299,0.624595469,0.621621622,0.606164384,,,,,,,,,0.9069,0.03410475,0.079069767,0.080597015,,0.072463768,,,0.075362319,0.1,0.040983607,0.087662338,,0.04,0.065963061,0.063829787,0.029723992,0.089397089,0.092783505,,0.069069069,0.075342466,,0.092783505,0.114457831,"2007-08",2007,"Regional_Competitor"
236328,379700,"University of Puget Sound",3,"WA",2,21032,14252,,2526,,17125.0,14437.5,14500.0,13625.0,14975.0,14141.0,14500.0,16023.0,,,,,,,0.5847,,,,,,0.5336,0.4664,0.8697,0.021,0.0294,0.0378,,,,,0.6795,,,,,,,,0.730769231,0.708884688,0.711069418,0.669291339,0.64,0.656,0.721212121,0.683060109,0.702830189,0.777227723,0.769230769,0.755102041,0.654822335,0.691919192,0.700507614,0.781144781,0.719033233,0.717261905,0.668831169,0.651612903,0.664473684,,,,,,,,,0.8584,0.091093117,0.11342155,0.103189493,,0.168,0.12,,0.103825137,0.108490566,0.099009901,0.090497738,0.086734694,0.111675127,0.090909091,0.086294416,0.077441077,0.126888218,0.113095238,0.071428571,0.135483871,0.092105263,,0.159574468,0.12745098,"2007-08",2007,"Regional_Peer"
236595,379000,"Seattle University",3,"WA",2,16040,9711,,4234,,16816.0,17125.0,14240.0,12215.5,16000.0,13444.0,14500.0,14500.0,,,,,,,0.6122,,,,,,0.5034,0.4966,0.6157,0.0427,0.0337,0.0719,,,,,0.4992,,,,,,,,0.496981891,0.3,0.444137931,0.471052632,0.352583587,0.449477352,0.457943925,0.289473684,0.424489796,0.57337884,0.243137255,0.461139896,0.406432749,0.266025641,0.421052632,0.544478528,0.319702602,0.45751634,0.402777778,0.265625,0.423208191,,,,,,,,,0.8672,0.058350101,0.077647059,0.093793103,0.036842105,0.072948328,0.087108014,0.074766355,0.086466165,0.081632653,0.068259386,0.074509804,0.119170985,0.046783626,0.057692308,0.082706767,0.064417178,0.089219331,0.100217865,0.043981482,0.0859375,0.078498294,0.062068966,0.085470086,0.101522843,"2007-08",2007,"Affordability"
237057,380300,"Whitman College",3,"WA",2,19937,14164,,1455,,11600.0,11100.0,12500.0,9600.0,12950.0,11475.0,10925.0,12580.0,,,,,,,0.5595,,,,,,0.5714,0.4286,0.8571,0.039,0.0195,0.0455,,,,,0.7956,,,,,,,,0.77092511,0.292792793,0.666666667,0.470588235,0.3,0.511111111,0.797468354,0.297297297,0.691358025,0.842105263,0.287037037,0.724137931,0.724770642,0.255102041,0.651685393,0.813559322,0.322580645,0.677419355,0.711864407,0.348484849,0.583333333,,,,,,,,,0.9454,0.052863436,0.09009009,0.122065728,,,,,,0.160493827,,,,,,,,,,,,0.166666667,,,,"2007-08",2007,"Regional_Peer"
110714,132100,"University of California-Santa Cruz",3,"CA",1,7607,7762,,15125,,13520.0,11728.0,11000.0,9030.0,12416.0,10883.0,11000.0,11000.0,,,,,,,0.5324,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.2307,0.5079,,,,,,,,0.067647059,0.132014534,0.178619154,0.094235033,0.135650224,0.173036093,0.045045045,0.129438717,0.164348925,0.058487875,0.130617978,0.2109375,0.059377945,0.121212121,0.147916667,0.074298711,0.139614856,0.20155642,0.078850405,0.136227545,0.169929522,,,,,,,,,0.8818,0.036554622,0.073072265,0.091759466,0.027716186,0.053811659,0.082802548,0.037323037,0.087056128,0.097345133,0.047075606,0.08005618,0.099609375,0.032987747,0.055718475,0.053125,0.039423806,0.085281981,0.120622568,0.025792189,0.05239521,0.079874706,0.032175032,0.065189048,0.08083442,"2008-09",2008,"National_Peer"
120254,124900,"Occidental College",3,"CA",2,22211,18800,,1834,,13599.0,9462.5,12810.0,9976.0,11570.0,11875.0,11540.0,10750.0,,,,,,,0.5562,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.1852,0.821,,,,,,,,0.692307692,0.770318021,0.713855422,0.604166667,0.708737864,0.651851852,0.651162791,0.811320755,0.692307692,0.807692308,0.797297297,0.85,0.666666667,0.753968254,0.623076923,0.7125,0.78343949,0.772277228,0.584615385,0.744047619,0.689655172,,,,,,,,,0.941,,0.042402827,0.075301205,,,0.081481482,,,,,,,,,0.084615385,,,0.069306931,,,,,,0.079365079,"2008-09",2008,"Affordability"
156408,196100,"Centre College",3,"KY",2,22833,13802,,1193,,17125.0,16723.5,16550.0,16201.0,16848.5,15088.5,16959.5,16900.0,,,,,,,0.5398,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.1266,0.8087,,,,,,,,0.8,0.265895954,0.745,0.666666667,,0.690476191,0.796875,0.285714286,0.712765957,0.865853659,,0.828125,0.793103448,0.290697674,0.757894737,0.806122449,0.24137931,0.733333333,0.772727273,0.220338983,0.728395062,,,,,,,,,0.8987,,0.144508671,0.1,,,,,,,,0.180555556,,,,,,,,,,,,,,"2008-09",2008,"National_Peer"
161004,203800,"Bowdoin College",3,"ME",2,28002,22788,,1717,,9000.0,6717.5,7325.0,9012.5,6336.0,8125.0,8188.5,7152.0,,,,,,,0.5119,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.1303,0.8403,,,,,,,,0.805,0.837837838,0.845132743,,0.824561404,0.765957447,,0.815384615,0.810810811,0.857142857,0.86,0.904761905,0.828282828,0.854368932,0.844827586,0.782178218,0.823529412,0.845454546,0.696969697,0.855072464,0.712121212,,,,,,,,,0.9453,,,,,,,,,,,,,,,,,,,,,,,,,"2008-09",2008,"Affordability"
173258,234000,"Carleton College",3,"MN",2,24612,22206,,1975,,12625.0,11062.5,12571.0,12500.0,11750.0,12625.0,11825.0,11825.0,,,,,,,0.5195,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.1041,0.8958,,,,,,,,0.856557377,0.842975207,0.857142857,,,,0.843373494,0.813186813,0.858695652,,,,0.858490566,0.813084112,0.836956522,0.855072464,0.866666667,0.872,0.763157895,0.67948718,0.696969697,,,,,,,,,0.947,,,,,,,,,,,,,,,,,,,,,,,,,"2008-09",2008,"Affordability"
191630,273100,"Hobart William Smith Colleges",3,"NY",2,20658,11933,,2052,,17125.0,17125.0,17125.0,17125.0,17125.0,17125.0,17125.0,17125.0,,,,,,,0.5375,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.1495,0.6898,,,,,,,,0.676923077,0.683060109,0.693593315,0.555555556,0.606741573,0.564356436,0.701612903,0.767441861,0.75,0.721590909,0.655405405,0.738461539,0.606741573,0.651898734,0.604790419,0.735849057,0.706730769,0.770833333,0.628378378,0.686131387,0.676258993,,,,,,,,,0.8688,0.074358974,0.114754098,0.08356546,,,,,,,0.085227273,0.155405405,0.084615385,,0.113924051,0.083832335,,0.115384615,0.083333333,,0.087591241,,,,,"2008-09",2008,"National_Peer"
198385,291800,"Davidson College",3,"NC",2,17484,15843,,1661,,12202.5,10000.0,12441.0,11000.0,10000.0,11000.0,11462.5,,,,,,,,0.5087,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0645,0.9188,,,,,,,,0.804469274,0.821192053,0.858024691,,,,,,0.838235294,0.893617021,0.848484849,,0.735632184,0.789473684,0.815384615,0.869565217,0.853333333,0.886597938,0.617021277,0.777777778,0.787234043,,,,,,,,,0.9613,,,,,,,,,,,,,,,,,,,,,,,,,"2008-09",2008,"Affordability"
209056,319700,"Lewis & Clark College",3,"OR",2,19818,13002,,1921,,16000.0,14500.0,13822.5,12140.0,14500.0,13625.0,13625.0,14500.0,,,,,,,0.6101,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.1045,0.674,,,,,,,,0.304878049,0.650568182,0.661971831,0.496124031,0.666666667,0.74015748,0.195488722,0.661654135,0.575757576,0.236486487,0.617647059,0.677083333,0.308219178,0.534351145,0.671428571,0.303030303,0.719457014,0.655813954,0.193548387,0.604651163,0.633333333,,,,,,,,,0.858,0.092682927,0.073863636,0.118309859,,,,,,0.174242424,0.114864865,0.117647059,,0.089041096,0.076335878,0.071428571,0.09469697,0.07239819,0.148837209,0.080645161,,,,,,"2008-09",2008,"Regional_Peer"
209065,319800,"Linfield University",3,"OR",2,20334,13431,,1676,,19125.0,21000.0,17125.0,14856.0,17875.0,16190.0,17125.0,17124.5,,,,,,,0.5573,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.2332,0.6071,,,,,,,,0.57885906,0.658119658,0.639534884,0.571428571,0.58041958,0.510989011,0.552301255,0.689243028,0.661375661,0.619047619,0.67539267,0.772413793,0.514018692,0.602094241,0.614942529,0.615183246,0.685279188,0.652046784,0.522727273,0.61440678,0.573394495,,,,,,,,,0.8046,0.038590604,0.054700855,0.054263566,,,0.065934066,,0.059760956,,0.058201058,,,,0.068062827,,,0.04822335,,,,0.04587156,,0.075675676,0.086956522,"2008-09",2008,"Regional_Peer"
209542,321000,"Oregon State University",3,"OR",1,6832,8543,,16253,,15291.0,10499.5,10500.0,7494.5,11000.0,8718.0,10000.0,9791.0,,,,,,,0.4656,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.2236,0.3163,,,,,,,,0.477455219,0.549111319,0.549085985,0.47890625,0.518936342,0.515177797,0.459436379,0.547579299,0.538800706,0.501905972,0.600260417,0.625187406,0.440025253,0.531210191,0.548601864,0.513301088,0.56627978,0.549586777,0.417659805,0.534138656,0.543806647,,,,,,,,,0.8077,0.042310068,0.076707203,0.084292485,0.03359375,0.068493151,0.073720729,0.050384287,0.087646077,0.099647266,0.044472681,0.072916667,0.076461769,0.027777778,0.05477707,0.067243675,0.056227328,0.097739768,0.101928375,0.037378115,0.071953782,0.074320242,0.040286482,0.080500895,0.086188993,"2008-09",2008,"Regional_Competitor"
209551,322300,"University of Oregon",3,"OR",1,9085,8877,,17356,,14389.0,10341.0,10533.0,8125.0,11625.0,9692.0,9848.0,10500.0,,,,,,,0.5084,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.1673,0.4135,,,,,,,,0.546894804,0.592030361,0.594094744,0.518032787,0.590544872,0.560030395,0.53698367,0.571557971,0.604774536,0.597765363,0.622222222,0.645669291,0.514844316,0.592724679,0.571005917,0.571830986,0.591477273,0.612138728,0.488957055,0.562119367,0.572764465,,,,,,,,,0.823,0.047528517,0.073371284,0.073977936,0.036885246,0.052884615,0.063829787,0.052833814,0.08423913,0.07780725,0.055865922,0.090123457,0.088188976,0.0391021,0.058487875,0.056952663,0.054084507,0.085227273,0.087283237,0.031901841,0.06090134,0.063120982,0.044247788,0.081481482,0.069792803,"2008-09",2008,"Regional_Competitor"
209825,322400,"University of Portland",3,"OR",2,15925,8858,,2997,,17125.0,17125.0,15357.0,12441.0,17125.0,13625.0,14500.0,15750.0,,,,,,,0.6343,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.1391,0.6025,,,,,,,,0.710144928,0.675986842,0.678988327,0.692307692,0.623931624,0.646551724,0.714932127,0.64957265,0.647887324,0.715953307,0.723735409,0.735135135,0.665254237,0.631578947,0.661538462,0.737662338,0.702631579,0.689655172,0.709090909,0.652173913,0.648044693,,,,,,,,,0.8559,0.070853462,0.098684211,0.097276265,0.06993007,0.102564103,0.094827586,0.076923077,0.115384615,0.112676056,0.06614786,0.081712062,0.081081081,0.080508475,0.078947368,0.071794872,0.064935065,0.110526316,0.112852665,0.054545455,0.081521739,0.106145251,0.090909091,0.088235294,0.1,"2008-09",2008,"Regional_Competitor"
209922,321700,"Reed College",3,"OR",2,24865,19315,,1407,,12000.0,7650.0,10500.0,9000.0,9000.0,8225.5,10000.0,11625.0,,,,,,,0.5622,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.1105,0.5928,,,,,,,,0.705882353,0.671957672,0.743243243,0.627906977,0.632653061,0.766666667,0.704225352,0.684931507,0.72826087,0.753424658,0.686567164,0.742857143,0.666666667,0.630136986,0.719101124,0.728813559,0.698275862,0.759398496,0.666666667,0.651162791,0.769230769,,,,,,,,,0.8953,,0.068783069,0.099099099,,,,,,,,,,,,0.112359551,,,0.090225564,,,,,,,"2008-09",2008,"Regional_Peer"
210401,322700,"Willamette University",3,"OR",2,17152,13397,,1759,,16125.0,13625.0,15562.5,12313.0,15110.0,13625.0,14375.0,14500.0,,,,,,,0.564,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.1509,0.5949,,,,,,,,0.708715596,0.61732852,0.717391304,0.740384615,0.50617284,0.694117647,0.655844156,0.546296296,0.701219512,0.735955056,0.806818182,0.756302521,0.634020619,0.616541353,0.642857143,0.768595041,0.618055556,0.78,0.748344371,0.545454546,0.74,,,,,,,,,0.8604,0.043577982,0.086642599,0.100543478,,,,,0.12037037,0.115853659,,,,,,0.107142857,,,0.095,,0.099173554,,,,,"2008-09",2008,"Willamette"
211291,323800,"Bucknell University",3,"PA",2,25673,15827,,3602,,17125.0,17125.0,17125.0,16864.0,17125.0,16980.0,17125.0,17125.0,,,,,,,0.5275,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0767,0.8359,,,,,,,,0.905050505,0.856823266,0.860465116,,0.753623188,0.768421053,,0.836601307,0.862637363,0.906716418,0.902222222,0.903061225,0.872427984,0.823275862,0.835443038,0.936507937,0.893023256,0.88559322,0.889705882,0.787401575,0.852071006,,,,,,,,,0.9459,0.022222222,0.035794183,0.054968288,,,,,,,,,,,,0.054852321,,,0.055084746,,,,,,,"2008-09",2008,"Affordability"
218973,345700,"Wofford College",3,"SC",2,14183,9670,,1417,,16200.0,12500.0,13688.5,14375.0,13339.5,14375.0,13625.0,11068.5,,,,,,,0.4905,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.1065,0.7879,,,,,,,,0.705263158,0.716049383,0.687861272,0.631578947,0.575757576,0.644444444,0.753623188,0.738461539,0.746268657,0.698795181,0.765625,0.655737705,0.642201835,0.656716418,0.597826087,0.790123457,0.757894737,0.790123457,0.637681159,0.762711864,0.726027397,,,,,,,,,0.9039,0.057894737,0.092592593,0.121387283,,,,,,,,,,,,,,,,,,,,,,"2008-09",2008,"National_Peer"
221519,353400,"The University of the South",3,"TN",2,20954,13939,,1464,,12425.0,6612.5,11035.0,11181.0,9122.0,10050.0,10809.5,8966.0,,,,,,,0.5273,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.1194,0.7337,,,,,,,,0.719745223,0.690909091,0.724137931,0.457142857,,,0.788461539,0.686567164,0.666666667,0.8,,,0.693333333,0.6875,0.692307692,0.743902439,0.694117647,0.76119403,0.603448276,0.657894737,0.672413793,,,,,,,,,0.8778,,0.090909091,0.137931035,,,,,,0.144927536,,,,,,,,,,,,,,,,"2008-09",2008,"National_Peer"
233374,374400,"University of Richmond",3,"VA",2,20771,14852,,3135,,12895.0,8114.0,11625.0,11857.0,9000.0,11625.0,11000.0,11842.0,,,,,,,0.5343,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0885,0.8181,,,,,,,,0.734817814,0.748837209,0.808333333,0.696428571,0.643564356,0.716049383,0.719178082,0.704545455,0.78,0.762711864,0.83248731,0.865921788,0.732217573,0.722543353,0.861842105,0.737254902,0.766536965,0.769230769,0.616161616,0.578431373,0.733333333,,,,,,,,,0.9101,0.044534413,0.076744186,0.052777778,,,,,0.113636364,,,,,,0.057803468,,,0.089494163,,,,,,,,"2008-09",2008,"Affordability"
235316,377800,"Gonzaga University",3,"WA",2,16014,8384,,4440,,17125.0,15375.0,16000.0,14500.0,16713.5,15125.0,15375.0,16761.5,,,,,,,0.5342,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.1169,0.6748,,,,,,,,0.698911729,0.683886839,0.668049793,0.581632653,0.638888889,0.540816327,0.719178082,0.638297872,0.715789474,0.749262537,0.743589744,0.714876033,0.698060942,0.644314869,0.659163987,0.699570816,0.712765957,0.674757282,0.591194969,0.625386997,0.577319588,,,,,,,,,0.9207,0.062877872,0.082410824,0.08713693,0.081632653,,0.112244898,0.065068493,0.113475177,0.10877193,0.050147493,,0.041322314,0.052631579,0.090379009,0.07073955,0.070815451,0.076595745,0.099514563,0.072327044,0.06501548,0.085910653,0.072164949,0.055248619,0.12345679,"2008-09",2008,"Regional_Competitor"
236328,379700,"University of Puget Sound",3,"WA",2,22243,15783,,2566,,17125.0,13625.0,16703.0,14500.0,16713.0,14500.0,15125.0,15375.0,,,,,,,0.5764,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.1227,0.6892,,,,,,,,0.729981378,0.725252525,0.731543624,0.689655172,0.669491525,0.658119658,0.715025907,0.719298246,0.758426966,0.763157895,0.762135922,0.756578947,0.710280374,0.703125,0.649006623,0.743034056,0.739273927,0.773648649,0.65408805,0.688741722,0.698113208,,,,,,,,,0.854,0.063314711,0.105050505,0.100671141,,0.084745763,,0.067357513,0.14619883,0.106741573,,0.082524272,,0.060747664,0.098958333,0.125827815,0.06501548,0.108910891,0.087837838,0.062893082,0.079470199,0.088050315,,0.102040816,,"2008-09",2008,"Regional_Peer"
236595,379000,"Seattle University",3,"WA",2,20905,13068,,4168,,18125.0,18125.0,15687.5,13835.0,17125.0,15125.0,15874.0,15291.0,,,,,,,0.6082,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.1811,0.5118,,,,,,,,0.398076923,0.407407407,0.380434783,0.493827161,0.444108761,0.421686747,0.334415584,0.355029586,0.336633663,0.339449541,0.427536232,0.378238342,0.393229167,0.360433604,0.283783784,0.400914634,0.4375,0.434210526,0.392405063,0.371428571,0.332439678,,,,,,,,,0.8743,0.057692308,0.074074074,0.097826087,0.051851852,0.057401813,0.081325301,0.061688312,0.056213018,0.102310231,0.06116208,0.115942029,0.119170985,0.065104167,0.08401084,0.08445946,0.053353659,0.067708333,0.105263158,0.046413502,0.069047619,0.08310992,0.058252427,0.059760956,0.079365079,"2008-09",2008,"Affordability"
237057,380300,"Whitman College",3,"WA",2,21292,14552,,1430,,,11800.0,10500.0,9600.0,11612.5,10200.0,10500.0,9550.0,,,,,,,0.5545,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.1275,0.8496,,,,,,,,0.091324201,0.801886793,0.344339623,,0.675,,,0.855263158,0.34,,0.8125,,0.108695652,0.747126437,0.311111111,0.078740158,0.84,0.368852459,,0.756410256,0.275862069,,,,,,,,,0.925,0.045662101,,0.117924528,,,,,,,,,,,,,,,,,,,,,,"2008-09",2008,"Regional_Peer"
110714,132100,"University of California-Santa Cruz",3,"CA",1,7746,7458,,15259,25875,14699.0,12625.0,12500.0,10312.5,12953.5,11000.0,12142.5,11642.0,,,,,,,0.5311,0.0,0.0,0.0,0.0,0.0,0.608,0.392,0.684,0.0213,0.0853,0.116,,,,0.2506,0.4944,,,,,,,,0.263242376,0.158737635,0.192546584,0.243707094,0.175438597,0.20773639,0.274969174,0.139917696,0.187387387,0.272614622,0.159395973,0.177606178,0.25,0.136972194,0.159292035,0.273843931,0.177083333,0.219387755,0.25705795,0.157142857,0.19650655,,,,,,,,,0.8918,0.035313002,0.058878945,0.08865048,0.028604119,0.048872181,0.078796562,0.036991369,0.061728395,0.099099099,0.040892193,0.068791946,0.090733591,0.028880866,0.045314109,0.078381795,0.040462428,0.0703125,0.096938776,0.026745914,0.049579832,0.072052402,0.039759036,0.047345768,0.101289134,"2009-10",2009,"National_Peer"
